source,webpage,id,price,facilities,location,area,rooms,floor,storeys,building_type,condition,ceiling_height,bathroom_count,bedrooms,added_in_date,view_count,additional_features,latitude,visit_count,utilities,room_details,details,longitude,flooring,entrance_door,construction_type,renovation,windows,heating,parking,cooling
bars,https://bars.am/en/properties/standard/apartment/1-1-29,1-1-29,100000,"['First line', 'Washing machine', 'Fridge', 'Built-in furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Baghramyan Avenue (S.C.),48.0,1,4,4,Stalinka c/o,Old major overhaul,3.4,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-154,2-3-154,276000,"['Parking', 'Elevator', 'Heating system', 'Open balcony', 'Panorama', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Big Center/Tsitsernakaberd Highway (B.C.),110.0,3,13,21,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-297,1-N-297,650000,"['Elevator', 'Heating system', 'Cooling system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Wardrobe', 'Not lived in']",Yerevan/Small Center/Sayat-Nova  Avenue,194.0,4,5,22,New building,Major overhaul,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-393,1-N-393,490000,"['Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Small Center/Hanrapetutyan Street,230.0,6,5,5,New building,Major overhaul,2.6,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D4-87,6-D4-87,270000,"['First line', 'Building service', 'Building security', 'Parking', 'Elevator', 'Heating system', 'Front balcony', 'Open balcony', 'Terrace', 'Mansard', 'Panorama', 'Transport availability', 'Not lived in']",Yerevan/Davtashen/Davtashen 4th block,207.0,4,15,15,New building,Without renovation,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-55,1-N-55,550000,"['First line', 'Building service', 'Building security', 'Parking', 'Elevator', 'Heating system', 'Air conditioning', 'Front balcony', 'Open balcony', 'Terrace', 'Panorama', 'Washing machine', 'Kitchen stove', 'Fridge', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Charents Street (S.C.),318.0,5,6,7,New building,Major overhaul,3.0,4,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-162,2-3-162,340000,"['Elevator', 'Heating system']",Yerevan/Big Center/Rostomi Street,130.0,3,3,10,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-161,4-3-161,300000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Big Center/Myasnikyan Avenue (B.C.),117.0,4,9,17,Panel,Major overhaul,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1251,1-3-1251,470000,"['First line', 'Front balcony', 'Open balcony', 'Superstructure', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Small Center/Pushkin Street,350.0,9,3,3,Stalinka w/o,Major overhaul,4.5,3,5,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Z3-255,6-Z3-255,70000,[],Yerevan/Qanaqer-Zeytun/Lepsius street,115.0,4,3,5,Stone,Without renovation,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1206,4-3-1206,185000,"['Elevator', 'Heating system', 'Furniture', 'Kitchen furniture']",Yerevan/Arabkir/Adonts Street,85.0,3,2,8,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Ach-93,6-Ach-93,78000,"['Elevator', 'Furniture']",Yerevan/Achapnyak/Arzumanyan street,68.0,2,5,9,Panel,Old major overhaul,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-391,1-N-391,350000,"['Elevator', 'Heating system', 'Air conditioning', 'Closed balcony']",Yerevan/Small Center/Tumanyan Street,92.0,2,4,7,New building,Major overhaul,2.8,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Z4-254,6-Z4-254,120000,"['Garage', 'Elevator', 'Heating system', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Qanaqer-Zeytun/David Anhaght Street,89.0,4,5,9,Panel,Redecoration,,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-1-47,2-1-47,143000,"['Heating system', 'Air conditioning', 'Furniture', 'Built-in furniture']",Yerevan/Big Center/Argishti Street,45.0,1,3,3,Stalinka w/o,Major overhaul,,1,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-12,1-A-12,600000,"['First line', 'Building service', 'Building security', 'Parking', 'Elevator', 'Front balcony', 'Panorama', 'Transport availability']",Yerevan/Small Center/Verin Antarain Street,373.4,6,5,5,New building,Without renovation,3.0,4,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-368,1-N-368,260000,"['Building service', 'Building security', 'Parking', 'Elevator', 'Open balcony']",Yerevan/Small Center/Paronyan Street,131.0,4,9,13,New building,Without renovation,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-1-434,1-1-434,180000,"['Elevator', 'Heating system', 'Front balcony']",Yerevan/Small Center/Teryan Street,40.0,1,5,7,New building,Major overhaul,3.0,1,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1311,4-3-1311,215000,"['Heating system', 'Open balcony']",Yerevan/Arabkir/Azatutyan Avenue,130.0,3,4,5,Stone,Major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-M3-45,6-M3-45,140000,"['Heating system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Kitchen furniture', 'Transport availability']",Yerevan/Malatia-Sebastia/Andranik,120.0,3,1,5,Stone,Redecoration,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-292,1-3-292,350000,"['First line', 'Heating system', 'Air conditioning', 'Open balcony', 'Terrace', 'Panorama', 'Jacuzzi', 'Fireplace', 'Built-in furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Saryan Street,165.0,4,5,5,Stone,Major overhaul,2.75,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-951,1-2-951,325000,"['Parking', 'Elevator', 'Heating system', 'Open balcony', 'Panorama']",Yerevan/Small Center/Baghramyan Avenue 1st Blind Alley,61.0,2,8,9,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-159,2-3-159,120000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Big Center/Zavaryan Street,90.0,3,3,10,Panel,Old major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-389,1-N-389,265000,"['Parking', 'Elevator', 'Open balcony', 'Panorama']",Yerevan/Small Center/Paronyan Street,131.0,4,9,13,New building,Without renovation,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2025,1-3-2025,850000,"['First line', 'Building service', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Dishwasher', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Buzand Street,203.0,4,2,16,New building,Major overhaul,3.2,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-73,1-A-73,275000,['Parking'],Yerevan/Small Center/Verin Antarain Street,125.0,4,4,6,New building,Without renovation,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-385,1-N-385,1100000,"['Parking', 'Elevator', 'Heating system', 'Closed balcony', 'Fireplace', 'Wardrobe', 'Exclusive design']",Yerevan/Small Center/Yekmalyan Street,268.4,4,4,9,New building,Major overhaul,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1303,4-3-1303,210000,"['Elevator', 'Heating system', 'Open balcony']",Yerevan/Arabkir/Adonts Street,145.0,4,8,8,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-153,2-3-153,200000,['Heating system'],Yerevan/Big Center/Tigran Mets Avenue (B.C.),150.0,3,3,4,Stone,Old major overhaul,,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-97,1-A-97,340000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture']",Yerevan/Small Center/Verin Antarain Street,100.0,4,4,6,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1242,4-3-1242,120000,['Elevator'],Yerevan/Arabkir/Avet Avetisyan Street,123.0,4,10,9,Panel,Partial renovation,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D4-97,6-D4-97,245000,"['Elevator', 'Heating system', 'Cooling system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Jacuzzi', 'Internet', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Davtashen/Mikoyan Street,168.0,4,2,16,New building,Major overhaul,,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D3-190,6-D3-190,129000,[],Yerevan/Davtashen/Mikoyan Street,100.0,3,2,11,New building,Major overhaul,,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D3-65,6-D3-65,129000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability', 'Exclusive design']",Yerevan/Davtashen/Mikoyan Street,68.0,2,2,12,New building,Major overhaul,,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D2-67,6-D2-67,117000,"['Elevator', 'Open balcony', 'Transport availability']",Yerevan/Davtashen/Mikoyan Street,70.0,2,11,16,New building,Major overhaul,,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D2-66,6-D2-66,117000,"['Elevator', 'Heating system', 'Cooling system', 'Air conditioning', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Internet', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability']",Yerevan/Davtashen/Mikoyan Street,70.0,2,7,11,New building,Major overhaul,,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-1-310,1-1-310,100000,"['First line', 'Air conditioning', 'Open balcony', 'Panorama', 'Internet', 'Transport availability']",Yerevan/Small Center/Abovyan Street,39.3,1,5,5,Special project,Old major overhaul,2.8,1,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1297,4-3-1297,180000,"['Elevator', 'Open balcony']",Yerevan/Arabkir/Baghramyan Avenue (AR.),99.0,3,4,16,Panel,Old major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-2-137,4-2-137,225000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture']",Yerevan/Arabkir/Komitas Avenue,93.0,2,14,16,New building,Major overhaul,3.0,2,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2008,1-3-2008,200000,['Open balcony'],Yerevan/Small Center/Khorenatsi Street (S.C.),96.6,3,3,4,Stone,Old major overhaul,,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-AV-2-59,6-AV-2-59,105000,"['First line', 'Building service', 'Elevator', 'Heating system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability']",Yerevan/Avan/Tsarav Aghbyur Street,75.0,2,4,13,Monolithic,Major overhaul,,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1282,4-3-1282,120000,[],Yerevan/Arabkir/Aram Khachatryan Street,89.0,3,1,9,Panel,Major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1260,4-3-1260,230000,"['Elevator', 'Heating system', 'Air conditioning', 'Closed balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Arabkir/V.Davtyan street,94.0,3,1,9,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2016,1-3-2016,180000,"['Elevator', 'Heating system', 'Air conditioning', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Small Center/Koghbatsi Street,87.0,3,1,11,Panel,Major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1905,1-3-1905,375000,[],Yerevan/Small Center/Khorenatsi Street (S.C.),224.0,6,4,4,Stalinka w/o,Major overhaul,3.0,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-9,1-N-9,550000,"['Heating system', 'Air conditioning', 'Elevator', 'Building service', 'Building security', 'Concierge', 'Intercom', 'Open balcony', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Washing machine', 'Electric stove', 'Fridge', 'TV', 'Superstructure', 'Wardrobe', 'Panorama', 'Exclusive design']",Yerevan/Small Center/Belyakov Street,264.0,4,9,9,New building,Major overhaul,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-371,1-N-371,350000,"['Parking', 'Elevator', 'Heating system', 'Furniture']",Yerevan/Small Center/Pushkin Street,120.0,3,9,11,New building,Major overhaul,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2007,1-3-2007,470000,[],Yerevan/Small Center/Sayat-Nova  Avenue,158.8,4,9,9,Special project,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Ach3-111,6-Ach3-111,204000,"['Heating system', 'Open balcony', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability', 'Exclusive design']",Yerevan/Achapnyak/Fuchik street,164.0,3,3,8,New building,Major overhaul,,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1595,1-3-1595,150000,"['First line', 'Elevator', 'Heating system', 'Closed balcony', 'Transport availability']",Yerevan/Small Center/Israelyan Street,110.0,4,8,9,Special project,Old major overhaul,2.75,,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Mal4-41,6-Mal4-41,120000,"['First line', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Terrace', 'Panorama', 'Transport availability']",Yerevan/Malatia-Sebastia/Raffi Street,173.0,4,2,9,Panel,Major overhaul,2.8,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/65363,65363,140000,['Open balcony'],Yerevan/Big Center/Arshakunyats Avenue (B.C.),100.0,4,2,4,Stone,Old major overhaul,3.5,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-2002,1-3-2002,140000,['Open balcony'],Yerevan/Small Center/Mashtots Avenue,100.0,4,4,5,Stone,Without renovation,2.6,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-60,1-A-60,480000,"['Parking', 'Elevator', 'Open balcony', 'Panorama', 'Wardrobe']",Yerevan/Small Center/Verin Antarain Street,300.0,3,1,4,New building,Without renovation,3.0,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-38,1-A-38,240000,"['Parking', 'Elevator']",Yerevan/Small Center/Verin Antarain Street,147.0,4,8,8,New building,Without renovation,3.0,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1857,1-3-1857,306000,"['First line', 'Garage', 'Heating system', 'Closed balcony', 'Fireplace']",Yerevan/Small Center/Paronyan Street,146.0,4,4,4,Stalinka w/o,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1578,1-3-1578,165000,"['Heating system', 'Kitchen furniture', 'Not lived in']",Yerevan/Small Center/Khorenatsi Street (S.C.),97.0,4,5,5,Stalinka c/o,Major overhaul,,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1101,1-3-1101,330000,"['First line', 'Heating system', 'Air conditioning', 'Front balcony', 'Open balcony', 'Internet', 'Transport availability']",Yerevan/Small Center/Spendiaryan Street,115.0,4,4,5,Stalinka w/o,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-51,1-2-51,270000,[],Yerevan/Small Center/Amiryan Street,77.7,2,4,5,Stalinka w/o,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-661,1-3-661,200000,"['Heating system', 'Air conditioning', 'Front balcony', 'Open balcony', 'Superstructure', 'Panorama', 'Built-in furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Mashtots Avenue,195.0,5,5,5,Stone,Major overhaul,2.75,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-381,1-3-381,300000,"['First line', 'Heating system', 'Air conditioning', 'Front balcony', 'Superstructure', 'Kitchen stove', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Hanrapetutyan Street,256.0,6,4,4,Stalinka w/o,Major overhaul,3.0,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-222,1-3-222,250000,"['First line', 'Heating system', 'Front balcony', 'Panorama', 'Fireplace', 'Transport availability']",Yerevan/Small Center/Heratsi Street (S.C.),191.36,4,4,5,Stalinka c/o,Major overhaul,2.9,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Mal4-39,6-Mal4-39,82000,"['Elevator', 'Heating system', 'Open balcony']",Yerevan/Malatia-Sebastia/B2 block,105.0,4,10,14,Stone,Major overhaul,2.0,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-312,1-N-312,500000,[],Yerevan/Small Center/Teryan Street,245.0,5,8,10,New building,Major overhaul,3.0,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-281,1-N-281,295000,[],Yerevan/Small Center/Deghatan Street,310.0,,6,7,New building,Without renovation,3.0,,,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-N-355,1-N-355,600000,"['Building service', 'Building security', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Wardrobe']",Yerevan/Small Center/Zakyan Street,242.0,5,6,6,New building,Major overhaul,3.0,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1947,1-3-1947,275000,['Open balcony'],Yerevan/Small Center/Mashtots Avenue,190.0,4,4,4,Stalinka c/o,Major overhaul,,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Av3-148,6-Av3-148,70000,"['Elevator', 'Open balcony']",Yerevan/Avan/Tumanyan street,100.0,4,7,9,Panel,Old major overhaul,2.75,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-913,1-2-913,150000,"['Elevator', 'Heating system', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Small Center/Sayat-Nova  Avenue,71.5,1,3,12,Panel,Major overhaul,2.75,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1974,1-3-1974,500000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Small Center/Koghbatsi Street,250.0,5,5,5,Stone,Old major overhaul,,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1973,1-3-1973,440000,"['Heating system', 'Air conditioning', 'Open balcony', 'Closed balcony', 'Wardrobe', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Pushkin Street,400.0,5,4,4,Stalinka c/o,Major overhaul,3.1,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-D3-185,6-D3-185,250000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Panorama']",Yerevan/Davtashen/Mikoyan Street,105.0,3,8,15,New building,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1951,1-3-1951,338000,"['Heating system', 'Open balcony', 'Fireplace']",Yerevan/Small Center/Isahakyan Street,187.5,6,4,4,Stalinka c/o,Old major overhaul,3.27,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-1190,4-3-1190,150000,"['Elevator', 'Open balcony']",Yerevan/Arabkir/Aygedzor Street,110.0,3,7,9,Panel,Old major overhaul,2.75,2,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/2-3-146,2-3-146,170000,"['Elevator', 'Heating system', 'Air conditioning', 'Closed balcony']",Yerevan/Big Center/Agatangeghos Street (B.C.),94.0,3,8,11,Panel,Major overhaul,2.75,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1723,1-3-1723,160000,"['Garage', 'Open balcony']",Yerevan/Small Center/Heratsi Street (S.C.),141.0,5,3,3,Stalinka w/o,Old major overhaul,,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Ts-60,6-Ts-60,600000,"['Building service', 'Building security', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Panorama', 'Washing machine', 'Dishwasher', 'Kitchen stove', 'Fridge', 'Internet', 'Built-in furniture', 'Kitchen furniture', 'Wardrobe', 'Transport availability', 'Not lived in']",Yerevan/Big Center/Tsitsernakaberd Highway (B.C.),303.0,3,16,16,New building,Major overhaul,3.0,3,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-S-57,1-S-57,900000,"['Parking', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Small Center/Northern Avenue,258.0,6,8,11,New building,Major overhaul,3.0,4,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-A-70,1-A-70,440000,"['Garage', 'Elevator', 'Open balcony']",Yerevan/Small Center/Verin Antarain Street,373.4,6,4,4,New building,Without renovation,3.0,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-Mal-36,6-Mal-36,80000,"['Heating system', 'Open balcony', 'Fireplace']",Yerevan/Malatia-Sebastia/Araratyan Street,105.0,4,4,5,Stone,Major overhaul,,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1940,1-3-1940,240000,"['Heating system', 'Air conditioning', 'Washing machine', 'Kitchen stove', 'Fridge', 'TV', 'Furniture', 'Kitchen furniture']",Yerevan/Small Center/Teryan Street,75.0,3,2,5,Stalinka w/o,Major overhaul,3.1,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-911,1-2-911,470000,"['First line', 'Building service', 'Building security', 'Parking', 'Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture', 'Built-in furniture', 'Kitchen furniture', 'Transport availability', 'Exclusive design']",Yerevan/Small Center/Amiryan Street,84.0,3,11,12,New building,Major overhaul,3.0,1,2,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1930,1-3-1930,400000,"['Elevator', 'Heating system', 'Air conditioning', 'Open balcony', 'Furniture']",Yerevan/Small Center/Arami Street,267.0,6,6,6,Special project,Major overhaul,2.75,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1860,1-3-1860,350000,"['Heating system', 'Air conditioning', 'Open balcony']",Yerevan/Small Center/Zarubyan Street,162.0,4,2,3,Stalinka c/o,Major overhaul,3.2,1,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1684,1-3-1684,250000,['Furniture'],Yerevan/Small Center/Pushkin Street,124.0,5,2,5,Stalinka c/o,Major overhaul,3.1,,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/4-3-625,4-3-625,300000,"['Parking', 'Heating system', 'Cooling system', 'Open balcony', 'Fireplace', 'Furniture', 'Wardrobe']",Yerevan/Arabkir/Aghbyur Serob Street,280.0,4,1,2,Stone,Major overhaul,,4,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-2-545,1-2-545,250000,"['Air conditioning', 'Closed balcony', 'Transport availability']",Yerevan/Small Center/Isahakyan Street,75.0,2,5,5,Stalinka c/o,Without renovation,3.0,1,1,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1645,1-3-1645,300000,"['First line', 'Elevator', 'Closed balcony', 'Transport availability']",Yerevan/Small Center/Pushkin Street,200.0,6,3,9,Panel,Major overhaul,2.75,2,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-T-4,1-T-4,1000000,"['First line', 'Building service', 'Building security', 'Garage', 'Elevator', 'Open balcony', 'Panorama', 'Pool', 'Transport availability']",Yerevan/Small Center/Teryan Street,200.1,5,7,12,New building,Major overhaul,3.0,3,4,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/6-4GH-27,6-4GH-27,215000,"['Building service', 'Parking', 'Elevator', 'Heating system', 'Air conditioning', 'Front balcony', 'Open balcony']",Yerevan/Big Center/Argishti Street,141.1,4,13,14,New building,Major overhaul,,3,3,,,,,,,,,,,,,,,,,
bars,https://bars.am/en/properties/standard/apartment/1-3-1495,1-3-1495,380000,"['First line', 'Heating system', 'Air conditioning', 'Front balcony', 'Open balcony', 'Closed balcony', 'Superstructure', 'Terrace', 'Fireplace', 'Transport availability']",Yerevan/Small Center/Mashtots Avenue,280.0,5,4,4,Stalinka w/o,Major overhaul,3.0,2,3,,,,,,,,,,,,,,,,,
