source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,building_type_Monolit,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,coordinates,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital
bnakaran,d117873,750000.0,136.0,3.0,10.0,15.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d117194,135000.0,82.0,4.0,1.0,10.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.16649869, 44.519598)",2202,10243,2395,4061,3739,1,0,0,0,1,0,2,0
bnakaran,d117805,130000.0,160.0,4.0,1.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.205345241321, 44.475157456344)",4016,8661,8130,1820,6780,12,12,1,0,0,0,3,3
bnakaran,d113680,205000.0,91.0,3.0,6.0,8.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.212930647332, 44.524138171966)",3091,12480,7021,3113,8232,1,2,3,0,0,0,0,4
bnakaran,d116657,299000.0,120.0,4.0,7.0,16.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d117671,240000.0,85.0,3.0,6.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.184516308227, 44.520439492065)",483,10802,4064,2670,5294,7,34,10,0,2,3,0,4
bnakaran,d111508,320000.0,118.0,4.0,7.0,18.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.199915866501, 44.486566694442)",2874,9027,7042,681,6116,0,0,0,0,1,0,1,0
bnakaran,d110125,170000.0,66.0,3.0,8.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.201189733957, 44.49678651457)",2295,9822,6648,508,6325,11,11,1,0,0,0,2,0
bnakaran,d110733,105000.0,40.0,2.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"(40.20601265754, 44.500746642851)",2536,10402,6942,1140,6910,9,7,0,1,0,0,0,2
bnakaran,d112460,175000.0,70.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.177826323083, 44.518074128523)",943,10386,3487,2986,4570,9,11,7,1,0,0,1,0
bnakaran,d112991,110000.0,43.0,2.0,3.0,10.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"(40.206337721309, 44.5064375238)",2377,10821,6763,1476,7050,1,3,6,0,0,0,1,1
bnakaran,d105323,140000.0,33.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.177898406982, 44.503700256348)",1322,9219,4245,2309,3968,12,13,4,1,2,0,1,1
bnakaran,d115790,750000.0,140.0,4.0,10.0,15.0,3.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.188632, 44.50783)",682,9974,4966,1529,5207,1,4,3,0,2,1,0,1
bnakaran,d116333,300000.0,129.0,4.0,6.0,8.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.213436935609, 44.522924084656)",3122,12424,7095,3060,8244,1,2,3,0,0,0,0,2
bnakaran,d116423,170000.0,67.0,3.0,10.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d116524,81999.99999999999,30.0,1.0,3.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.206132062124, 44.505997641525)",2368,10777,6757,1433,7018,3,4,5,0,0,0,1,1
bnakaran,d116739,250000.0,115.0,3.0,4.0,10.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.21836451578, 44.545287371688)",4419,14326,7532,4964,9601,0,1,1,0,0,0,0,3
bnakaran,d117251,127999.99999999996,86.0,3.0,8.0,14.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"(40.16960144043, 44.444499969482)",6268,4204,8290,5193,4459,1,2,1,0,0,0,3,0
bnakaran,d113760,190000.0,74.0,3.0,2.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.20650100708, 44.520568)",2326,11847,6386,2497,7456,5,8,6,2,1,0,1,0
bnakaran,d61017,395000.0,60.0,2.0,3.0,16.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"(40.180692384193, 44.510423720058)",710,9859,4111,2320,4492,4,14,8,3,0,1,3,3
bnakaran,d103237,440000.0,117.0,4.0,2.0,5.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"(40.196423, 44.508791)",1276,10427,5681,1278,6049,0,0,5,0,0,0,0,0
bnakaran,d117899,120000.0,42.0,2.0,8.0,10.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"(40.160566760308, 44.515135017196)",2828,9785,2293,4463,3036,2,0,1,0,0,0,0,0
bnakaran,d116259,180000.0,120.0,3.0,8.0,10.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.196637910225, 44.549153966934)",3125,13558,5170,4703,7874,0,0,4,0,0,0,0,0
bnakaran,d116262,172500.0,120.0,3.0,5.0,10.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.196572092742, 44.549014492065)",3112,13544,5161,4691,7861,0,0,4,0,0,0,0,0
bnakaran,d115831,130000.0,97.0,3.0,6.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d116793,300000.0,161.0,4.0,10.0,11.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.209532966945, 44.51842578308)",2632,11868,6758,2499,7699,2,0,2,1,0,0,0,0
bnakaran,d116951,240000.0000000001,87.0,3.0,6.0,9.0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(40.180449560569, 44.509927337295)",757,9811,4114,2316,4449,6,16,7,3,0,1,3,3
bnakaran,d86405,59400.0,54.0,2.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.180233, 44.5085557)",848,9692,4166,2269,4375,8,22,8,3,1,2,3,3
bnakaran,d115274,290000.0,126.0,4.0,8.0,8.0,2.0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d107838,580000.0,159.0,4.0,8.0,9.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.166573336966, 44.521657748686)",2231,10417,2285,4151,3880,1,0,0,0,1,0,2,0
bnakaran,d117064,178500.0,105.0,3.0,4.0,5.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"(40.182121, 44.514613)",433,10247,4048,2440,4805,6,24,9,3,0,1,2,2
bnakaran,d103885,900000.0000000001,258.0,5.0,6.0,8.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.182307811052, 44.515288916671)",410,10308,4037,2468,4852,7,27,11,2,0,1,3,1
bnakaran,d109151,549000.0,121.0,4.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.18919, 44.515646)",357,10608,4703,2061,5535,5,16,1,1,0,2,3,0
bnakaran,d113977,145200.0,96.0,3.0,2.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"(40.193182368609, 44.540989322692)",2340,12772,4716,4035,7124,0,0,0,0,0,0,0,0
bnakaran,d116260,1437.5,66.0,2.0,5.0,10.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.196629683302, 44.549035949737)",3116,13548,5168,4693,7866,0,0,4,0,0,0,0,0
bnakaran,d116261,168187.5,117.0,3.0,4.0,10.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d114717,410000.0,138.0,4.0,3.0,5.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"(40.196458, 44.507615)",1324,10340,5730,1178,6022,0,0,5,0,0,0,0,0
bnakaran,d116797,355000.0,150.0,3.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.179595500574, 44.521160244306)",879,10692,3539,3042,4886,7,8,7,0,0,0,1,0
bnakaran,d115828,260000.00000000003,98.0,3.0,6.0,8.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.21301744798, 44.52408279895)",3099,12482,7031,3114,8239,1,2,3,0,0,0,0,3
bnakaran,d115219,350000.0,96.0,3.0,12.0,19.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.213815437536, 44.489020661377)",3803,10165,8188,1886,7666,1,0,3,1,1,0,0,0
bnakaran,d117853,80000.0,38.0,1.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.18417750346, 44.500426626983)",1262,9200,4945,1558,4537,0,5,9,1,1,0,0,4
bnakaran,d106525,165000.0,72.0,2.0,2.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.211536589595, 44.533202460265)",3229,13056,6770,3706,8429,0,3,3,0,0,1,0,3
bnakaran,d63940,820000.0,222.0,4.0,8.0,16.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"(40.18153547, 44.52157246)",741,10789,3721,2936,5078,6,15,9,0,0,1,1,0
bnakaran,d110205,295000.0,52.0,2.0,8.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.181609846363, 44.509256775114)",695,9799,4252,2179,4539,8,17,6,3,0,2,5,3
bnakaran,d112146,680000.0,120.0,3.0,4.0,16.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.176964332639, 44.515990410064)",1007,10189,3500,2939,4388,7,17,10,1,0,0,0,0
bnakaran,d117841,190000.0000000001,87.0,3.0,7.0,12.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.199359759745, 44.499560407409)",1986,9910,6350,544,6164,12,9,0,2,0,0,2,1
bnakaran,d110691,146575.0,90.0,2.0,14.0,17.0,2.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,"(40.193083636254, 44.541354103118)",2365,12798,4706,4067,7136,0,0,0,0,0,0,0,0
bnakaran,d111121,300000.0,96.0,3.0,11.0,12.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.164977967016, 44.516353321425)",2340,9945,2481,4067,3420,7,1,1,0,1,0,1,0
bnakaran,d114129,480000.0,165.0,5.0,11.0,17.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.19384491096, 44.497218203705)",1750,9427,5954,477,5525,5,5,1,1,0,0,0,0
bnakaran,d116209,300000.0,90.0,3.0,2.0,5.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"(40.177126250799, 44.502601697035)",1448,9104,4252,2358,3854,9,9,6,1,2,0,1,0
bnakaran,d116787,370000.0,98.0,3.0,8.0,10.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.185687524856, 44.507619367072)",635,9829,4702,1741,4896,4,6,6,4,2,1,2,2
bnakaran,d115192,575000.0,136.0,3.0,5.0,15.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"(40.180626, 44.504471)",1082,9379,4422,2058,4274,9,17,6,2,1,1,1,1
bnakaran,d117848,315000.0,130.0,3.0,3.0,7.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.190984553931, 44.502533835998)",1201,9677,5432,1018,5315,4,6,2,0,0,0,0,0
bnakaran,d117058,89000.0,67.0,3.0,3.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.216722730136, 44.582537931213)",6669,17042,8214,7842,11455,9,15,2,0,0,0,0,0
bnakaran,d110062,220000.0,97.0,3.0,7.0,12.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(40.195049344411, 44.50541215344)",1299,10101,5683,1017,5817,1,1,4,0,0,1,0,0
bnakaran,d117596,560000.0,239.0,4.0,10.0,12.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.197104365557, 44.500579626983)",1744,9855,6091,577,5936,6,5,0,1,0,0,0,0
bnakaran,d117840,85999.99999999999,78.0,2.0,1.0,9.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.220668486118, 44.491141850782)",4358,10820,8764,2614,8435,6,4,3,0,0,0,3,0
bnakaran,d117839,175000.0,103.0,3.0,8.0,12.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.208574009569, 44.476120591262)",4153,8968,8349,1958,7126,6,0,2,0,0,1,0,7
bnakaran,d117838,128000.0,60.0,2.0,3.0,5.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"(40.171918477938, 44.50748478308)",1693,9349,3555,3046,3520,2,5,4,0,0,0,0,0
bnakaran,d117025,490000.0,152.0,4.0,4.0,5.0,3.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,"(40.195345734329, 44.512868982803)",1056,10679,5424,1634,6059,0,1,2,0,0,1,0,0
bnakaran,d117837,296000.0,64.0,2.0,5.0,6.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"(40.188183425525, 44.517634763229)",325,10722,4532,2262,5517,6,19,2,0,0,5,3,0
bnakaran,d113466,355000.0,150.0,3.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.186020660006, 44.5127632612)",197,10249,4502,2038,5110,6,28,5,4,2,1,2,1
bnakaran,d117024,560000.0,118.0,3.0,7.0,15.0,2.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,"(40.181538442319, 44.513894585051)",506,10169,4024,2442,4718,7,25,10,3,0,1,2,3
bnakaran,d105465,250000.0,180.0,6.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(40.201918286537, 44.493868130935)",2526,9662,6851,520,6374,6,10,1,1,0,1,2,0
bnakaran,d92859,175000.00000000003,101.0,4.0,8.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.200785863908, 44.501027845464)",2032,10100,6422,731,6344,14,11,1,1,0,0,1,1
bnakaran,d111114,289000.0,105.0,3.0,14.0,15.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.192135038852, 44.500154474869)",1440,9555,5653,784,5389,3,2,1,1,0,0,0,0
bnakaran,d115933,260000.0,130.0,4.0,12.0,16.0,3.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.203858452985, 44.535419984131)",2631,12816,5907,3612,7790,5,1,3,0,1,0,0,8
bnakaran,d102768,116250.0,118.0,3.0,3.0,3.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.141758684558, 44.521033985458)",4945,10311,1821,6589,3011,5,8,0,0,0,0,0,2
bnakaran,d113668,220000.0,200.0,4.0,10.0,11.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.194239259954, 44.495296225436)",1914,9306,6087,357,5542,4,6,1,2,0,0,0,2
bnakaran,d116202,408000.0,170.0,4.0,15.0,18.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.203484, 44.499404)",2356,10148,6751,842,6613,16,11,0,2,0,0,1,1
bnakaran,d92366,400000.0,130.0,3.0,5.0,6.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"(40.200145683478, 44.51670775032)",1578,11215,5801,1973,6677,1,0,1,0,0,0,0,0
bnakaran,d110548,400000.0,93.0,3.0,4.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.188902957769, 44.517597037047)",386,10749,4607,2225,5585,7,19,1,0,0,4,3,0
bnakaran,d115466,132500.0,74.0,3.0,9.0,18.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.219634961509, 44.499546910033)",3966,11262,8352,2537,8389,1,1,3,1,0,0,1,0
bnakaran,d117830,205000.0,64.0,3.0,8.0,17.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.206452880844, 44.508454544982)",2343,10971,6707,1613,7106,2,4,6,0,0,1,2,1
bnakaran,d117827,130000.0,54.0,2.0,1.0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"(40.166026617565, 44.515242661377)",2220,9869,2628,3920,3427,9,4,4,0,1,0,2,2
bnakaran,d117826,145000.0,45.0,2.0,1.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"(40.179401397705, 44.517501831055)",761,10388,3663,2827,4683,9,18,7,0,0,0,1,0
bnakaran,d117598,520000.0,156.0,4.0,9.0,17.0,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"(40.181842961416, 44.522029968261)",749,10836,3737,2947,5129,6,13,10,0,2,4,1,0
bnakaran,d116748,229000.0,90.0,3.0,3.0,18.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"(40.21486191, 44.48867516)",3915,10222,8303,2006,7781,1,4,2,1,1,0,1,0
bnakaran,d116750,200000.0,93.0,3.0,3.0,18.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.21486191, 44.48867516)",3915,10222,8303,2006,7781,1,4,2,1,1,0,1,0
bnakaran,d117306,410000.0,261.0,5.0,9.0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(40.182650921877, 44.499550309201)",1371,9067,4870,1694,4354,0,5,8,1,0,0,0,4
bnakaran,d110650,225000.0,150.0,3.0,5.0,23.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.175800323486, 44.519401550293)",1191,10436,3236,3228,4463,5,11,7,1,0,3,0,0
bnakaran,d113598,82500.0,55.0,2.0,4.0,16.0,1.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,"(40.183843, 44.505818)",823,9611,4626,1806,4649,4,7,7,3,1,1,2,1
bnakaran,d114535,149000.0,70.0,3.0,5.0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"(40.20316770735, 44.501608763227)",2226,10285,6629,936,6614,14,12,3,1,0,0,0,1
bnakaran,d114271,239000.0,60.0,3.0,4.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"(40.177898406982, 44.507999420166)",1083,9567,3996,2466,4122,8,19,6,0,1,0,1,0
bnakaran,d95188,320000.0,185.0,4.0,2.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.207242139659, 44.511055517212)",2386,11204,6707,1841,7253,7,4,2,1,0,1,2,2
bnakaran,d101754,950000.0,200.0,4.0,8.0,22.0,3.0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,"(40.183274806556, 44.520281167984)",535,10744,3942,2734,5172,4,29,8,0,2,1,0,4
bnakaran,d107219,560000.0,200.0,5.0,3.0,7.0,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"(40.175495585108, 44.510392746681)",1234,9687,3661,2799,3988,7,14,13,0,0,0,0,0
bnakaran,d111605,450000.0,145.0,3.0,2.0,6.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.181773653443, 44.506129113737)",894,9555,4429,2014,4445,5,11,6,4,0,1,2,1
bnakaran,d115995,140000.00000000006,45.0,2.0,7.0,10.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d117285,120000.0,58.0,2.0,6.0,12.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.19299631676, 44.478353559502)",3216,8014,6962,1392,5384,1,0,3,1,0,0,1,0
bnakaran,d117371,120000.0,94.0,4.0,6.0,9.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.206065416625, 44.538526804258)",2990,13162,6145,3924,8140,5,0,1,0,0,0,1,0
bnakaran,d46287,500000.0,100.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.183985833013, 44.513935374342)",244,10262,4256,2259,4956,7,28,8,3,0,0,2,4
bnakaran,d117814,209000.0,65.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.183401070873, 44.510994329044)",452,10005,4331,2122,4783,10,19,7,5,1,1,5,5
bnakaran,d117812,340000.0,78.0,2.0,9.0,10.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.181301116943, 44.513198852539)",546,10104,4033,2421,4665,7,20,7,3,0,1,3,3
bnakaran,d117813,440000.0,98.0,3.0,9.0,10.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.181301116943, 44.513198852539)",546,10104,4033,2421,4665,7,20,7,3,0,1,3,3
bnakaran,d116405,99500.0,68.0,2.0,5.0,16.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"(40.220956, 44.492191)",4346,10906,8752,2640,8472,6,4,3,0,0,1,2,0
bnakaran,d117808,250000.0,126.0,4.0,3.0,15.0,2.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,"(40.171077222759, 44.448087642852)",5929,4551,8039,4850,4331,3,2,1,0,0,0,2,0
bnakaran,d116190,190000.0,54.0,3.0,11.0,13.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d116191,196000.0,56.0,3.0,11.0,13.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d117809,190000.0,65.0,2.0,4.0,12.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.220323060519, 44.491227681471)",4321,10798,8727,2575,8397,6,4,2,0,0,0,3,0
bnakaran,d114277,200000.00000000003,67.0,2.0,5.0,17.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.203574491632, 44.499618576721)",2354,10169,6750,861,6626,16,11,0,2,0,0,1,1
bnakaran,d107965,320000.0,120.0,3.0,21.0,22.0,2.0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,"(40.178970780335, 44.489549806915)",2306,8127,5234,2062,3799,0,1,9,0,0,0,0,0
bnakaran,d117806,305000.0,58.0,2.0,6.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,"(40.177224139968, 44.515502425933)",976,10157,3547,2891,4388,6,13,12,1,0,0,1,0
bnakaran,d111383,155000.0,130.0,4.0,4.0,5.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.199857018654, 44.525986305557)",1797,11900,5564,2750,6996,4,1,5,1,0,0,3,0
bnakaran,d111336,800000.0,320.0,5.0,18.0,18.0,5.0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,"(40.199895630524, 44.486276542328)",2894,9006,7056,702,6113,0,0,0,0,1,0,1,0
bnakaran,d91225,750000.0,189.0,4.0,12.0,17.0,3.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"(40.192329538832, 44.500180591713)",1448,9567,5669,770,5410,3,2,1,1,0,0,0,0
bnakaran,d85024,135000.0,65.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.199313364247, 44.496495937201)",2164,9687,6486,326,6115,11,18,1,0,0,0,4,0
bnakaran,d80872,165000.0,70.0,2.0,7.0,14.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.20104327, 44.50093822)",2059,10108,6450,740,6371,12,10,1,1,0,0,1,1
bnakaran,d108980,75000.0,51.0,2.0,1.0,4.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"(40.222407329729, 44.584857354492)",7175,17493,8867,8224,12041,1,0,1,0,1,0,0,0
bnakaran,d117802,520000.0,170.0,4.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d85484,900000.0,143.0,3.0,7.0,12.0,2.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"(40.18048421, 44.51240735)",654,10012,3995,2444,4553,4,11,9,3,0,1,2,3
bnakaran,d107448,280000.0,115.0,4.0,2.0,9.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"(40.194900512695, 44.505798339844)",1265,10123,5653,1053,5810,0,1,6,0,0,1,0,0
bnakaran,d113543,370000.0,165.0,3.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d114612,720000.0,185.0,4.0,10.0,22.0,3.0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,"(40.183208975448, 44.520130964279)",528,10730,3940,2728,5159,4,29,8,0,2,1,0,4
bnakaran,d114712,780000.0,140.0,3.0,3.0,9.0,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"(40.182367871729, 44.514430609787)",407,10241,4079,2410,4820,7,23,9,2,0,1,2,2
bnakaran,d116753,210000.0,160.0,5.0,2.0,14.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(40.206125954792, 44.457279994457)",5396,7687,9269,3253,7226,0,2,0,0,1,0,0,0
bnakaran,d117205,255000.0,148.0,4.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"(40.204861, 44.513391)",2102,11231,6390,1868,7064,7,3,0,0,0,0,1,1
bnakaran,d116803,358000.0,97.0,4.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"(40.189498901367, 44.515800476074)",393,10634,4729,2058,5572,5,14,1,1,0,2,3,0
bnakaran,d117655,144000.0,96.0,3.0,5.0,9.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d116465,148062.5,103.0,3.0,5.0,10.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,"(40.193165913333, 44.540817661316)",2326,12758,4713,4020,7113,0,0,0,0,0,0,0,0
bnakaran,d117797,156000.0,86.0,3.0,6.0,20.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d117785,290000.0,61.0,1.0,5.0,9.0,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,"(40.17787, 44.512879)",923,9963,3734,2696,4324,1,16,14,1,0,0,0,0
bnakaran,d117301,125000.0,54.0,2.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(40.205128474818, 44.505740149457)",2270,10697,6665,1342,6905,3,6,5,0,0,0,1,1
bnakaran,d117792,310000.0,100.0,3.0,4.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.176616812959, 44.519033305557)",1095,10428,3330,3140,4514,5,11,9,1,0,1,0,0
