source,id,price,area,rooms,floor,storeys,building_type,condition,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,coordinates
myrealty,129131,120000.0,64.0,2.0,4.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.52706263472466,40.205140244623664,"(40.205140244623664, 44.52706263472466)"
myrealty,129127,795500.0,175.0,4.0,5.0,18.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,130137,1000000.0,121.0,4.0,4.0,12.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
myrealty,129105,188000.0,90.0,3.0,5.0,15.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
myrealty,129837,190000.0,75.0,3.0,11.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,0,1,1,44.49168335,40.21148855,"(40.21148855, 44.49168335)"
myrealty,128740,189000.0,90.0,3.0,4.0,14.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
myrealty,128680,275000.0,50.0,3.0,9.0,9.0,Panel,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
myrealty,128631,225000.0,90.0,3.0,3.0,6.0,Monolit,New/Excellent Condition,3.0,1,0,1,0,1,1,1,1,44.48842560030741,40.19502146089586,"(40.19502146089586, 44.48842560030741)"
myrealty,128559,260000.0,113.0,3.0,10.0,12.0,Monolit,Needs Renovation/Repair,2.0,1,0,0,0,0,0,0,0,44.50824234549154,40.20230021885149,"(40.20230021885149, 44.50824234549154)"
myrealty,128571,81000.0,34.0,1.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586,"(40.19502146089586, 44.48842560030741)"
myrealty,128722,830000.0,160.0,4.0,7.0,9.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.51467793334746,40.18220208362412,"(40.18220208362412, 44.51467793334746)"
myrealty,128493,200000.0,98.0,3.0,5.0,5.0,Other,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.521708950000004,40.16713265,"(40.16713265, 44.521708950000004)"
myrealty,128481,345000.0,100.0,2.0,9.0,12.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,"(40.180107053322125, 44.499472776670245)"
myrealty,137852,290000.0,63.0,2.0,6.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,1,0,1,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,128628,450000.0,168.0,4.0,3.0,4.0,Stone,Good Condition,1.0,0,0,1,0,1,1,1,1,44.5129618594638,40.19399679221862,"(40.19399679221862, 44.5129618594638)"
myrealty,128440,250000.0,117.0,3.0,2.0,13.0,Monolit,Needs Renovation/Repair,2.0,1,0,0,0,0,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
myrealty,128396,360000.0,73.0,2.0,16.0,18.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.5074118246583,40.184754985885355,"(40.184754985885355, 44.5074118246583)"
myrealty,137626,155000.0,77.0,3.0,6.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,1,0,1,0,44.5902935,40.18955105,"(40.18955105, 44.5902935)"
myrealty,139646,170000.0,65.0,3.0,6.0,11.0,Panel,New/Excellent Condition,1.0,0,0,0,0,1,0,1,0,44.51023319136248,40.171870020098616,"(40.171870020098616, 44.51023319136248)"
myrealty,128781,355000.0,95.0,3.0,4.0,4.0,Stone,New/Excellent Condition,2.0,0,0,1,1,0,1,1,1,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,128548,430000.0,142.0,4.0,2.0,12.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,1,44.50987445736802,40.09818746034688,"(40.09818746034688, 44.50987445736802)"
myrealty,128302,192000.0,82.0,4.0,6.0,14.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,1,1,0,44.5100301,40.1504564,"(40.1504564, 44.5100301)"
myrealty,128273,430000.0,113.0,4.0,2.0,5.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,1,1,1,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,128297,390000.0,105.0,3.0,9.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.49082633472604,40.19822318396341,"(40.19822318396341, 44.49082633472604)"
myrealty,128202,450000.0,113.0,3.0,3.0,4.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,128387,795000.0,259.0,5.0,3.0,5.0,Stone,New/Excellent Condition,4.0,0,0,0,0,0,0,0,0,44.5129618594638,40.19399679221862,"(40.19399679221862, 44.5129618594638)"
myrealty,128041,235000.0,100.0,4.0,5.0,12.0,Panel,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288,"(40.18161375666288, 44.51642634119875)"
myrealty,128008,400000.0,162.0,4.0,3.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51406057333508,40.190047324583134,"(40.190047324583134, 44.51406057333508)"
myrealty,128007,470000.0,150.0,3.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
myrealty,128006,350000.0,160.0,4.0,5.0,5.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,127999,185000.0,83.0,3.0,2.0,9.0,Monolit,New/Excellent Condition,2.0,1,1,1,1,1,1,0,0,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,127961,310000.0,87.0,3.0,1.0,10.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,127957,290000.0,70.0,3.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
myrealty,127956,275000.0,76.0,2.0,4.0,12.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,127952,310000.0,76.0,3.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,0,44.51548071604492,40.190139066908706,"(40.190139066908706, 44.51548071604492)"
myrealty,127933,90000.0,74.0,2.0,1.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
myrealty,127897,90000.0,50.0,2.0,6.0,12.0,Other,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.474392138424626,40.198846692958135,"(40.198846692958135, 44.474392138424626)"
myrealty,136891,146000.0,67.0,2.0,11.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.49082633472604,40.19822318396341,"(40.19822318396341, 44.49082633472604)"
myrealty,127872,87000.0,96.0,2.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.468463099999994,40.199323,"(40.199323, 44.468463099999994)"
myrealty,127826,350000.0,158.0,4.0,5.0,17.0,Monolit,New/Excellent Condition,3.0,1,0,0,1,1,1,1,1,44.54525010967713,40.21709428773493,"(40.21709428773493, 44.54525010967713)"
myrealty,127811,296000.0,132.0,4.0,3.0,5.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.51406057333508,40.190047324583134,"(40.190047324583134, 44.51406057333508)"
myrealty,131701,362100.0,123.0,3.0,5.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,1,44.51583117054371,40.17148024125946,"(40.17148024125946, 44.51583117054371)"
myrealty,127760,138000.0,40.0,2.0,11.0,11.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,1,1,1,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,127740,350000.0,100.0,3.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,1,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,127737,242599.0,105.0,3.0,4.0,14.0,Monolit,Needs Renovation/Repair,2.0,1,0,0,0,1,0,0,0,44.499472776670245,40.180107053322125,"(40.180107053322125, 44.499472776670245)"
myrealty,127733,306000.0,75.0,2.0,2.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,0,0,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,128383,175000.0,85.0,4.0,1.0,9.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,1,1,44.51413593557797,40.210664400899944,"(40.210664400899944, 44.51413593557797)"
myrealty,127685,430000.0,113.0,4.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,127681,135000.0,40.0,2.0,12.0,12.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,128384,122500.0,40.0,2.0,13.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,0,1,1,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,131699,435000.0,87.0,3.0,3.0,6.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.5215976,40.18607885,"(40.18607885, 44.5215976)"
myrealty,127612,133000.0,82.0,3.0,4.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.48023076128606,40.14596510603376,"(40.14596510603376, 44.48023076128606)"
myrealty,127576,108000.0,36.0,1.0,4.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.50384769146143,40.19855807840442,"(40.19855807840442, 44.50384769146143)"
myrealty,127593,230000.0,95.0,3.0,3.0,9.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,1,1,1,0,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,127479,100000.0,65.0,3.0,1.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,127477,160000.0,107.0,4.0,11.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,"(40.19625664909909, 44.4672332201912)"
myrealty,127456,135000.0,55.0,2.0,6.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.501454103422454,40.1775189895369,"(40.1775189895369, 44.501454103422454)"
myrealty,127451,210000.0,80.0,3.0,12.0,16.0,Other,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
myrealty,127485,235000.0,210.0,4.0,4.0,4.0,Stone,New/Excellent Condition,3.0,0,0,1,0,0,1,1,1,44.48842560030741,40.19502146089586,"(40.19502146089586, 44.48842560030741)"
myrealty,127282,1200000.0,220.0,4.0,5.0,5.0,Stone,New/Excellent Condition,2.0,0,0,1,0,0,1,1,1,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
myrealty,127280,115000.0,70.0,2.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543,"(40.19625902492543, 44.50164222859443)"
myrealty,127781,380000.0,265.0,5.0,1.0,4.0,Stone,New/Excellent Condition,2.0,0,1,1,0,0,1,1,1,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
myrealty,127247,175000.0,96.0,3.0,1.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.50759201950419,40.19012669592037,"(40.19012669592037, 44.50759201950419)"
myrealty,127244,149000.0,98.0,3.0,4.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,127210,320000.0,114.0,3.0,8.0,14.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,0,0,1,44.489355959454166,40.21403837276494,"(40.21403837276494, 44.489355959454166)"
myrealty,127177,430000.0,128.0,3.0,5.0,8.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,127095,370000.0,150.0,4.0,4.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51872985,40.204131149999995,"(40.204131149999995, 44.51872985)"
myrealty,127011,372000.0,90.0,4.0,7.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,126849,306000.0,73.0,2.0,4.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.5215976,40.18607885,"(40.18607885, 44.5215976)"
myrealty,126826,93000.0,78.0,2.0,4.0,4.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,1,0,0,0,44.552282393219535,40.19046429667407,"(40.19046429667407, 44.552282393219535)"
myrealty,126823,270000.0,225.0,4.0,4.0,4.0,Monolit,Needs Renovation/Repair,3.0,1,0,0,0,1,0,0,0,44.552282393219535,40.19046429667407,"(40.19046429667407, 44.552282393219535)"
myrealty,126749,550000.0,340.0,6.0,5.0,6.0,Monolit,New/Excellent Condition,4.0,1,0,0,0,0,1,1,1,44.49978402004816,40.19794363418706,"(40.19794363418706, 44.49978402004816)"
myrealty,126583,160000.0,78.0,3.0,8.0,14.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
myrealty,126571,180000.0,55.0,2.0,1.0,7.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,126568,125000.0,77.0,3.0,7.0,10.0,Other,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52432870986529,40.20080526689522,"(40.20080526689522, 44.52432870986529)"
myrealty,126554,240000.0,45.0,2.0,5.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,1,1,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,126553,240000.0,45.0,2.0,5.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,0,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,126572,500000.0,167.0,4.0,16.0,22.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.482691873318714,40.181589956787796,"(40.181589956787796, 44.482691873318714)"
myrealty,126523,195000.0,95.0,4.0,10.0,13.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,0,1,1,44.519038948459674,40.17136765837956,"(40.17136765837956, 44.519038948459674)"
myrealty,126470,490000.0,148.0,4.0,4.0,4.0,Stone,Good Condition,2.0,0,0,1,0,0,1,1,1,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
myrealty,126469,272000.0,55.0,2.0,5.0,6.0,Stone,New/Excellent Condition,1.0,0,0,1,1,1,1,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,126447,410000.0,178.0,4.0,4.0,5.0,Stone,Good Condition,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,"(40.1747638304342, 44.51982215070216)"
myrealty,126345,150000.0,79.0,3.0,1.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,126287,750000.0,250.0,5.0,6.0,6.0,Stone,New/Excellent Condition,2.0,0,0,1,1,1,1,1,1,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
myrealty,126270,95000.0,74.0,3.0,3.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.48028805,40.20511795,"(40.20511795, 44.48028805)"
myrealty,126227,400000.0,150.0,3.0,5.0,8.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801,"(40.19066524195801, 44.52381655212627)"
myrealty,131576,215000.0,103.0,3.0,2.0,16.0,Panel,New/Excellent Condition,2.0,0,1,0,0,1,1,1,0,44.42128610507695,40.1879233237781,"(40.1879233237781, 44.42128610507695)"
myrealty,126128,210000.0,95.0,3.0,4.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.5388218,40.222082400000005,"(40.222082400000005, 44.5388218)"
myrealty,126112,205000.0,81.0,3.0,9.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,"(40.18489525304254, 44.525275644939626)"
myrealty,140818,115385.0,65.0,2.0,4.0,10.0,Panel,Good Condition,1.0,0,0,0,0,1,0,0,0,44.49141207406966,40.19293930149094,"(40.19293930149094, 44.49141207406966)"
myrealty,126071,210000.0,130.0,3.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172,"(40.1995721688172, 44.520265311668524)"
myrealty,126054,205000.0,80.0,2.0,10.0,10.0,Other,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
myrealty,126025,70000.0,42.0,1.0,1.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883,"(40.19562050194883, 44.499155086504345)"
myrealty,126024,105000.0,81.0,3.0,1.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.488778350000004,40.198756849999995,"(40.198756849999995, 44.488778350000004)"
myrealty,125972,120000.0,90.0,3.0,4.0,12.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.529737999999995,40.1507024,"(40.1507024, 44.529737999999995)"
myrealty,125967,85000.0,34.0,1.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586,"(40.19502146089586, 44.48842560030741)"
myrealty,125886,175000.0,130.0,4.0,8.0,10.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362,"(40.20438901998362, 44.476933542701154)"
myrealty,125865,145000.0,76.0,3.0,7.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.4790618,40.2134186,"(40.2134186, 44.4790618)"
myrealty,125863,480000.0,165.0,5.0,12.0,20.0,Monolit,New/Excellent Condition,3.0,1,0,0,0,0,0,0,0,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,125852,130000.0,68.0,2.0,5.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
myrealty,125851,143000.0,67.0,3.0,5.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362,"(40.20438901998362, 44.476933542701154)"
myrealty,125838,257000.0,94.0,3.0,10.0,10.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51060732169701,40.17531966023561,"(40.17531966023561, 44.51060732169701)"
myrealty,125806,255000.0,91.0,3.0,1.0,9.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,125805,250000.0,123.0,4.0,4.0,4.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.50449735,40.1832187,"(40.1832187, 44.50449735)"
myrealty,125799,250000.0,110.0,3.0,4.0,4.0,Other,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.50449735,40.1832187,"(40.1832187, 44.50449735)"
myrealty,126218,150000.0,72.0,3.0,4.0,8.0,Monolit,New/Excellent Condition,1.0,0,0,0,0,1,1,1,1,44.49978402004816,40.19794363418706,"(40.19794363418706, 44.49978402004816)"
myrealty,126118,159000.0,43.0,2.0,5.0,9.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,1,1,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,125725,264000.0,106.0,4.0,6.0,6.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
myrealty,125709,460000.0,125.0,3.0,6.0,12.0,Monolit,New/Excellent Condition,3.0,1,0,0,0,0,0,0,0,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
myrealty,125707,174000.0,98.0,3.0,7.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.4972968,40.20489739999999,"(40.20489739999999, 44.4972968)"
myrealty,125604,275000.0,110.0,4.0,14.0,14.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.489355959454166,40.21403837276494,"(40.21403837276494, 44.489355959454166)"
myrealty,125566,459000.0,102.0,3.0,11.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,1,1,1,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,125544,370000.0,93.0,3.0,2.0,9.0,Panel,New/Excellent Condition,1.0,0,0,1,0,1,1,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,125467,470000.0,93.0,3.0,15.0,23.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,1,1,1,1,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,125423,100000.0,50.0,3.0,1.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.493826561382456,40.140887872078665,"(40.140887872078665, 44.493826561382456)"
myrealty,125392,140000.0,70.0,3.0,2.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,125391,195000.0,65.0,3.0,9.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,125314,440000.0,128.0,3.0,4.0,9.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,125229,280000.0,76.0,3.0,10.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,1,44.489355959454166,40.21403837276494,"(40.21403837276494, 44.489355959454166)"
myrealty,125222,145000.0,67.0,2.0,12.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,125220,150000.0,43.0,2.0,8.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.51023319136248,40.171870020098616,"(40.171870020098616, 44.51023319136248)"
myrealty,125213,87000.0,43.0,2.0,10.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.5139565495713,40.16673885182096,"(40.16673885182096, 44.5139565495713)"
myrealty,125197,66000.0,64.0,2.0,16.0,16.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.515757328534164,40.16366263062315,"(40.16366263062315, 44.515757328534164)"
myrealty,125183,150000.0,105.0,3.0,10.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094,"(40.19293930149094, 44.49141207406966)"
myrealty,125166,360000.0,125.0,3.0,2.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801,"(40.19066524195801, 44.52381655212627)"
myrealty,125153,130000.0,56.0,2.0,10.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
myrealty,125141,310000.0,77.0,3.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.51548071604492,40.190139066908706,"(40.190139066908706, 44.51548071604492)"
myrealty,125125,410000.0,130.0,3.0,4.0,12.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346,"(40.166993360178346, 44.51811462379455)"
myrealty,125122,135000.0,84.0,4.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,"(40.19994302020931, 44.49844424700246)"
myrealty,125086,185000.0,176.0,4.0,1.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,"(40.19625664909909, 44.4672332201912)"
myrealty,125082,360000.0,90.0,4.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
