,source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
479,myrealty,142653,400000.0,87.0,3.0,5.0,10.0,2.0,1,0,1,0,1,1,1,1,44.51467793334746,40.18220208362412,423,10255,4053,2438,4815,6,26,9,3,0,1,2,2,1,0,0,0,0,0,1,0
480,myrealty,142652,270000.0,104.0,4.0,5.0,5.0,1.0,0,0,1,0,0,1,1,1,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,0,0,0,1,0,0,1,0
481,myrealty,142648,88000.0,47.0,2.0,4.0,5.0,1.0,0,0,1,0,0,0,1,1,44.52026531166853,40.1995721688172,1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0,0,0,0,1,1,0,0,0
482,myrealty,142649,90000.0,44.0,2.0,9.0,9.0,1.0,0,1,1,0,1,0,1,0,44.518244550000006,40.1357402,5595,10176,2426,7147,2936,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
483,myrealty,142645,159000.0,70.0,2.0,2.0,5.0,1.0,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0
484,myrealty,142640,269000.0,80.0,3.0,9.0,14.0,2.0,1,0,1,0,1,1,1,1,44.48023076128606,40.14596510603376,5347,6813,5015,5816,491,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0
485,myrealty,142638,400000.0,87.0,3.0,5.0,10.0,2.0,1,0,1,0,1,1,1,1,44.51467793334746,40.18220208362412,423,10255,4053,2438,4815,6,26,9,3,0,1,2,2,1,0,0,0,0,0,1,0
486,myrealty,142637,65000.0,48.0,1.0,13.0,14.0,1.0,0,1,0,0,1,0,0,0,44.56943866977043,40.22014872768015,5976,16213,8135,6911,10972,3,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
487,myrealty,142635,229000.0,81.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,0,0,0,1,1,0,0,0
488,myrealty,142633,184000.0,40.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,0,0,1,0
489,myrealty,142628,175000.0,53.0,1.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288,500,10375,3922,2592,4837,5,32,10,0,2,0,1,0,0,0,0,1,1,0,0,0
490,myrealty,142627,162000.0,65.0,2.0,12.0,14.0,1.0,1,0,0,0,1,1,1,1,44.50409202665325,40.17429211194108,1602,9136,3946,2697,3615,4,6,3,0,0,0,1,0,1,0,0,0,0,0,1,0
491,myrealty,142626,165000.0,81.0,2.0,6.0,18.0,1.0,1,0,0,0,1,1,1,1,44.51583117054371,40.17148024125946,1615,10029,3021,3422,3900,11,19,11,0,1,1,0,0,1,0,0,0,0,0,1,0
492,myrealty,142624,132000.0,84.0,1.0,11.0,11.0,1.0,0,1,0,0,1,0,0,0,44.52026531166853,40.1995721688172,1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0,0,1,0,0,1,0,0,0
493,myrealty,142615,92000.0,56.0,2.0,10.0,14.0,1.0,0,0,0,1,1,0,1,0,44.44034335,40.16508915,6762,3672,8525,5778,4470,5,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0
494,myrealty,142602,138000.0,56.0,2.0,10.0,14.0,1.0,1,0,0,1,1,0,0,0,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
495,myrealty,142596,110000.0,84.0,3.0,9.0,16.0,1.0,0,1,1,0,1,0,1,1,44.529738,40.1507024,4117,10985,778,6009,3785,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
496,myrealty,142594,365000.0,97.0,3.0,5.0,8.0,1.0,1,0,1,0,0,0,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
497,myrealty,142589,270000.0,139.0,4.0,6.0,16.0,2.0,1,0,0,0,1,0,0,0,44.49082633472604,40.19822318396341,2468,9217,6670,273,5942,10,19,1,0,0,1,2,1,1,0,0,0,0,1,0,0
498,myrealty,142583,235000.0,76.0,2.0,3.0,10.0,1.0,0,0,0,0,1,1,1,1,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,0,0,1,0,0,0,1,0
499,myrealty,142581,95000.0,62.0,2.0,11.0,12.0,1.0,1,0,0,0,1,0,1,0,44.46783642958279,40.19156890671495,4061,7197,7550,2292,5408,4,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0
500,myrealty,142580,80000.0,40.0,1.0,8.0,14.0,1.0,0,0,0,0,1,0,0,1,44.51344849450384,40.1767382062846,1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0,0,0,1,0,1,0,0,0
501,myrealty,142579,120000.0,38.0,1.0,4.0,5.0,1.0,0,0,0,0,0,1,0,1,44.52011953345346,40.17752762983332,1034,10544,3373,3132,4650,8,11,9,1,0,0,1,0,0,0,0,1,0,0,1,0
502,myrealty,142578,165000.0,106.0,4.0,14.0,14.0,1.0,0,0,0,0,1,0,0,0,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,0,0,1,0,1,0,0,0
503,myrealty,142577,130000.0,80.0,3.0,13.0,14.0,1.0,0,1,0,0,1,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,1,0,1,0,0,0
504,myrealty,142556,110000.0,76.0,4.0,2.0,6.0,1.0,0,1,1,0,0,0,1,1,44.457979422619005,40.17534841784899,4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0,0,0,0,1,1,0,0,0
505,myrealty,142552,265000.0,105.0,3.0,4.0,5.0,2.0,0,1,1,0,0,1,1,1,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,0,0,1,0
506,myrealty,142547,53351.0,32.0,1.0,4.0,4.0,1.0,0,0,1,0,0,0,0,0,44.47439213842463,40.198846692958135,3740,8136,7653,1656,6075,3,1,5,0,0,1,0,0,0,0,0,1,1,0,0,0
507,myrealty,142546,140000.0,37.0,1.0,2.0,6.0,1.0,0,0,0,0,0,1,0,1,44.525275644939626,40.18489525304254,873,11204,3964,3006,5566,2,11,6,1,0,12,0,2,0,0,0,1,0,0,1,0
508,myrealty,142541,125000.0,80.0,3.0,8.0,9.0,1.0,0,0,1,0,1,1,1,1,44.53061570081314,40.128877761326684,6487,11362,2537,8220,4202,1,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0
509,myrealty,142533,339000.0,100.0,3.0,2.0,6.0,2.0,0,0,1,0,0,1,1,1,44.517821617617976,40.17743184144194,980,10353,3460,3003,4522,9,12,8,1,0,0,1,0,0,0,0,1,0,0,1,0
510,myrealty,142530,295000.0,86.0,3.0,4.0,6.0,1.0,1,0,1,0,1,1,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
511,myrealty,142529,90000.0,76.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,1,1,44.437979600000006,40.17322545,6703,3944,8931,5440,5143,1,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0
512,myrealty,142528,100000.0,77.0,3.0,9.0,9.0,1.0,0,1,1,0,1,1,1,1,44.47141904225626,40.14899286446672,5541,6038,5738,5691,1307,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
513,myrealty,142527,158000.0,71.0,3.0,12.0,14.0,1.0,0,0,1,0,1,1,1,1,44.51344849450384,40.1767382062846,1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0,0,0,1,0,0,0,1,0
514,myrealty,142526,145000.0,95.0,5.0,1.0,3.0,1.0,0,1,1,0,0,0,1,1,44.48805998349331,40.17599452142183,2551,7893,5149,2411,3460,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
515,myrealty,142521,190000.0,85.0,3.0,8.0,10.0,1.0,0,0,1,0,1,1,1,1,44.51488777979646,40.16624129129846,2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2,0,0,1,0,0,0,1,0
516,myrealty,142518,87000.0,44.0,2.0,1.0,4.0,1.0,0,1,0,0,0,0,1,0,44.51344849450384,40.1767382062846,1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0,0,0,0,1,0,0,1,0
517,myrealty,142517,82000.0,40.0,2.0,1.0,4.0,1.0,0,0,0,0,0,0,1,0,44.50905795104563,40.15661646921138,3307,9238,2617,4699,2362,1,10,8,0,0,0,0,0,0,0,0,1,0,0,1,0
518,myrealty,142516,230107.0,100.0,3.0,5.0,5.0,1.0,0,0,1,0,0,1,1,0,44.525275644939626,40.18489525304254,873,11204,3964,3006,5566,2,11,6,1,0,12,0,2,0,0,0,1,1,0,0,0
519,myrealty,142508,150000.0,80.0,3.0,2.0,5.0,1.0,0,0,1,0,0,0,1,1,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,0,0,0,1,1,0,0,0
520,myrealty,142504,105000.0,80.0,3.0,1.0,5.0,1.0,0,1,1,0,0,0,1,0,44.4684631,40.199323,4228,7789,8057,2162,6227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
521,myrealty,142499,300000.0,97.0,3.0,6.0,15.0,2.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,1,0,0,0,0,0,1,0
522,myrealty,142489,355000.0,106.0,3.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,407,10067,4285,2178,4806,11,24,6,5,0,1,4,5,0,0,0,1,0,0,1,0
523,myrealty,142452,169000.0,65.0,3.0,7.0,15.0,1.0,1,0,1,0,0,1,1,1,44.50409202665325,40.17429211194108,1602,9136,3946,2697,3615,4,6,3,0,0,0,1,0,1,0,0,0,0,0,1,0
524,myrealty,142451,170000.0,66.0,3.0,10.0,15.0,1.0,0,0,1,0,0,1,1,1,44.50409202665325,40.17429211194108,1602,9136,3946,2697,3615,4,6,3,0,0,0,1,0,1,0,0,0,0,0,1,0
525,myrealty,142450,295000.0,86.0,3.0,4.0,6.0,1.0,1,0,1,0,1,1,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
526,myrealty,142437,140000.0,30.0,2.0,2.0,4.0,1.0,0,0,1,0,0,1,1,1,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,0,0,1,0
527,myrealty,142418,460000.0,90.0,2.0,10.0,17.0,1.0,1,0,0,0,1,1,1,1,44.51959732658925,40.20241187184684,1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0
528,myrealty,142413,65000.0,50.0,1.0,8.0,9.0,1.0,0,1,0,0,1,0,0,0,44.53730915592944,40.21296434280941,3542,13437,6913,4089,8738,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
529,myrealty,142389,464000.0,116.0,3.0,16.0,18.0,2.0,1,0,0,0,1,1,1,1,44.51240035,40.1775186,970,9913,3727,2703,4269,1,16,15,1,0,0,0,0,1,0,0,0,0,0,1,0
530,myrealty,142387,155000.0,62.0,2.0,3.0,5.0,1.0,0,1,0,0,0,0,0,0,44.48842560030741,40.19502146089586,2477,8852,6524,517,5575,6,4,4,0,0,4,0,1,0,0,0,1,0,1,0,0
531,myrealty,142384,310000.0,81.0,2.0,4.0,9.0,2.0,1,0,1,0,0,1,1,1,44.51959732658925,40.20241187184684,1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0
532,myrealty,142383,255000.0,205.0,6.0,3.0,3.0,1.0,0,0,1,0,0,1,1,1,44.5308931,40.19180365,1489,11917,4609,3209,6467,1,2,6,1,0,2,0,7,0,0,0,1,0,0,1,0
533,myrealty,142377,245000.0,67.0,3.0,4.0,5.0,1.0,1,0,1,0,0,1,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
534,myrealty,142376,245000.0,67.0,3.0,4.0,5.0,1.0,1,0,1,1,1,1,1,1,44.51046206679187,40.1942701013597,1000,10443,5403,1454,5872,0,3,5,0,0,1,0,0,1,0,0,0,0,0,1,0
535,myrealty,142373,115000.0,77.0,3.0,3.0,5.0,1.0,0,0,1,0,0,1,1,1,44.57111460185527,40.2061998983339,5261,15685,6740,6643,9945,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
536,myrealty,142359,150000.0,74.0,2.0,7.0,7.0,1.0,0,0,1,0,0,0,1,1,44.44736525,40.2167556,6691,8198,10688,4499,8631,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
537,myrealty,142358,180000.0,75.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0,0,0,0,1,0,1,0,0
538,myrealty,142357,257000.0,92.0,3.0,6.0,8.0,2.0,0,0,1,0,1,0,1,1,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,0,0,0,1,0,0,1,0
539,myrealty,142339,230000.0,113.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.5129618594638,40.19399679221862,907,10620,5284,1668,5923,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0
540,myrealty,142338,205000.0,64.0,3.0,8.0,17.0,1.0,1,0,1,0,1,1,1,1,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,1,0,0,0,0,0,1,0
541,myrealty,142337,169000.0,56.0,2.0,9.0,14.0,1.0,1,0,1,0,0,1,1,1,44.48023076128606,40.14596510603376,5347,6813,5015,5816,491,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0
542,myrealty,142307,160000.0,56.0,2.0,3.0,17.0,1.0,1,0,1,0,0,1,1,1,44.5273774,40.17699785,1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0,1,0,0,0,0,0,1,0
543,myrealty,142306,275000.0,73.0,3.0,7.0,17.0,1.0,1,0,1,0,1,1,1,1,44.5273774,40.17699785,1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0,1,0,0,0,0,0,1,0
544,myrealty,142296,185000.0,60.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,0,0,1,0
545,myrealty,142292,230000.0,113.0,3.0,5.0,5.0,1.0,0,0,1,0,0,1,1,1,44.5129618594638,40.19399679221862,907,10620,5284,1668,5923,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0
546,myrealty,142291,370000.0,103.0,3.0,5.0,13.0,2.0,1,0,1,0,0,1,1,1,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0
547,myrealty,142290,229000.0,81.0,4.0,4.0,5.0,1.0,0,0,1,0,0,1,1,1,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,0,0,0,1,1,0,0,0
548,myrealty,142288,267000.0,62.0,2.0,5.0,18.0,1.0,1,0,1,0,1,1,1,1,44.50439786901182,40.18091474247,1069,9384,4450,2027,4301,8,15,5,2,0,1,1,1,1,0,0,0,0,0,1,0
549,myrealty,142279,70000.0,49.0,2.0,6.0,14.0,1.0,1,0,0,0,0,0,0,0,44.44610884211748,40.17433481990832,6002,4585,8308,4783,4701,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
550,myrealty,142274,310000.0,109.0,3.0,6.0,18.0,1.0,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346,2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0
551,myrealty,142272,160000.0,71.0,3.0,7.0,14.0,1.0,1,0,0,0,0,0,0,0,44.4567380668362,40.166016462777485,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
552,myrealty,142267,242500.0,51.0,2.0,8.0,15.0,1.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,1,0,0,0,0,0,1,0
553,myrealty,142262,305000.0,122.0,3.0,8.0,15.0,2.0,1,0,1,0,0,1,1,0,44.52706263472466,40.205140244623664,2358,12253,6125,2960,7556,2,3,5,0,2,2,3,0,1,0,0,0,0,0,1,0
554,myrealty,142260,390000.0,156.0,3.0,13.0,16.0,1.0,1,0,1,0,0,1,1,0,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
555,myrealty,142259,87000.0,54.0,2.0,14.0,18.0,1.0,1,0,0,0,0,0,0,0,44.4567380668362,40.166016462777485,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
556,myrealty,142258,140000.0,55.0,2.0,8.0,16.0,1.0,1,0,1,0,0,1,1,1,44.46234708546167,40.1906722427931,4510,6769,7871,2767,5465,4,7,1,1,0,1,0,0,1,0,0,0,0,0,1,0
557,myrealty,142238,170000.0,60.0,2.0,6.0,12.0,1.0,1,0,1,0,1,1,1,1,44.48269187331872,40.1815899567878,2795,7706,5876,1978,4086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
558,myrealty,142209,76000.0,39.0,1.0,2.0,5.0,1.0,0,0,0,0,0,0,1,0,44.52432870986529,40.20080526689522,1823,11822,5696,2624,7022,4,3,5,0,0,0,3,0,0,0,0,1,0,1,0,0
559,myrealty,142204,210000.0,89.0,3.0,11.0,16.0,2.0,0,0,1,0,1,1,1,1,44.4790618,40.2134186,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
560,myrealty,142189,188000.0,39.0,1.0,5.0,5.0,1.0,0,0,1,0,0,1,1,1,44.51642634119875,40.18161375666288,500,10375,3922,2592,4837,5,32,10,0,2,0,1,0,0,0,0,1,0,0,1,0
561,myrealty,142163,275000.0,75.0,3.0,1.0,5.0,1.0,0,0,1,0,0,1,1,1,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,0,0,0,1,0,0,1,0
562,myrealty,142160,156000.0,81.0,3.0,4.0,9.0,1.0,0,1,1,0,1,1,1,1,44.49633619872418,40.22328636163789,4441,11339,8833,2904,8759,4,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0
563,myrealty,142137,340000.0,85.0,3.0,4.0,4.0,1.0,0,0,1,0,0,1,1,1,44.5180200101794,40.18203709652422,506,10519,3900,2664,4950,10,31,13,0,2,0,1,1,0,0,0,1,1,0,0,0
564,myrealty,142134,227000.0,81.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,1,0,0,0
565,myrealty,142133,600000.0,180.0,4.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,0,0,1,0
566,myrealty,142124,110000.0,36.0,1.0,11.0,14.0,1.0,1,0,1,0,0,1,1,0,44.50409202665325,40.17429211194108,1602,9136,3946,2697,3615,4,6,3,0,0,0,1,0,1,0,0,0,0,0,1,0
567,myrealty,142117,310000.0,108.0,4.0,2.0,5.0,1.0,0,0,1,0,0,0,1,1,44.51642634119875,40.18161375666288,500,10375,3922,2592,4837,5,32,10,0,2,0,1,0,0,0,0,1,1,0,0,0
568,myrealty,142112,360000.0,103.0,3.0,9.0,12.0,1.0,1,0,1,0,1,1,1,1,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,1,0,0,0,0,0,1,0
569,myrealty,142110,76000.0,44.0,2.0,7.0,9.0,1.0,0,0,0,0,1,1,0,0,44.49141207406966,40.19293930149094,2154,8949,6183,518,5360,5,0,3,1,0,1,0,2,0,0,1,0,1,0,0,0
570,myrealty,142108,615000.0,99.0,3.0,4.0,14.0,2.0,1,0,0,1,1,0,0,0,44.51959732658925,40.20241187184684,1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0
571,myrealty,142077,210000.0,89.0,3.0,11.0,16.0,2.0,1,0,0,0,1,0,0,1,44.4790618,40.2134186,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
572,myrealty,142076,225000.0,83.0,3.0,5.0,10.0,1.0,0,0,1,0,1,0,1,0,44.51181945133735,40.183313571671,407,10067,4285,2178,4806,11,24,6,5,0,1,4,5,0,0,1,0,1,0,0,0
573,myrealty,142050,430000.0,89.0,3.0,10.0,10.0,2.0,0,0,1,0,1,1,1,1,44.525275644939626,40.18489525304254,873,11204,3964,3006,5566,2,11,6,1,0,12,0,2,1,0,0,0,0,0,1,0
574,myrealty,142037,90000.0,60.0,3.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.46529796992896,40.20902734145039,4943,8372,9001,2751,7339,4,8,14,0,0,0,1,0,0,0,0,1,0,0,1,0
575,myrealty,142036,400000.0,77.0,3.0,4.0,10.0,2.0,1,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2,1,0,0,0,0,0,1,0
576,myrealty,142015,310000.0,81.0,3.0,4.0,9.0,1.0,1,0,1,0,1,1,1,1,44.51959732658925,40.20241187184684,1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0
577,myrealty,142004,155000.0,80.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.50264037003831,40.20040397660547,1919,10193,6317,830,6332,8,7,2,1,0,0,0,1,0,0,0,1,1,0,0,0
578,myrealty,141960,235000.0,77.0,3.0,4.0,5.0,1.0,0,0,1,0,0,1,1,1,44.51240035,40.1775186,970,9913,3727,2703,4269,1,16,15,1,0,0,0,0,0,0,0,1,0,0,1,0
579,myrealty,141959,310000.0,130.0,4.0,6.0,14.0,2.0,1,0,0,0,0,0,0,0,44.50777117033231,40.21015348895229,2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0
580,myrealty,141958,450000.0,124.0,3.0,5.0,18.0,1.0,1,0,1,0,1,0,1,1,44.489355959454166,40.21403837276494,3807,10203,8195,1905,7691,1,0,3,1,1,0,1,0,1,0,0,0,0,0,1,0
581,myrealty,141949,450000.0,124.0,3.0,8.0,15.0,3.0,0,0,1,0,1,1,1,1,44.489355959454166,40.21403837276494,3807,10203,8195,1905,7691,1,0,3,1,1,0,1,0,1,0,0,0,0,0,1,0
582,myrealty,141931,235000.0,76.0,3.0,7.0,14.0,1.0,1,0,1,0,1,1,1,1,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,1,0,0,0,0,0,1,0
583,myrealty,141918,82000.0,46.0,2.0,4.0,10.0,1.0,0,0,0,0,0,0,0,0,44.540113895211135,40.20184705758445,2760,13078,5677,3968,7831,2,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0
584,myrealty,141917,240000.0,45.0,2.0,6.0,15.0,1.0,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684,1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0
585,myrealty,141914,86500.0,47.0,1.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52026531166853,40.1995721688172,1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0,0,0,0,1,0,0,1,0
586,myrealty,141883,236000.0,83.0,3.0,5.0,7.0,2.0,1,0,1,0,1,1,1,1,44.53194205401087,40.16157204361941,3070,11217,1335,5122,4333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
587,myrealty,141851,165000.0,54.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586,2477,8852,6524,517,5575,6,4,4,0,0,4,0,1,0,0,0,1,0,0,1,0
588,myrealty,141848,235000.0,65.0,2.0,14.0,16.0,1.0,1,0,0,0,0,0,0,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0
589,myrealty,141844,74000.0,50.0,1.0,5.0,5.0,1.0,0,1,0,0,0,0,0,0,44.49857435,40.20958515,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4,0,0,0,1,0,1,0,0
590,myrealty,141829,115000.0,46.0,2.0,15.0,16.0,1.0,0,0,0,0,0,0,0,0,44.42128610507695,40.1879233237781,7971,4337,10812,6244,7277,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
591,myrealty,141826,115000.0,89.0,2.0,16.0,16.0,1.0,0,0,0,0,0,0,1,0,44.42128610507695,40.1879233237781,7971,4337,10812,6244,7277,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
592,myrealty,141821,295000.0,60.0,3.0,6.0,8.0,1.0,1,0,0,0,0,0,0,0,44.517821617617976,40.17743184144194,980,10353,3460,3003,4522,9,12,8,1,0,0,1,0,1,0,0,0,0,0,1,0
593,myrealty,141812,276000.0,94.0,3.0,7.0,12.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0,0,0,1,0,1,0,0,0
594,myrealty,141808,189000.0,84.0,4.0,11.0,14.0,1.0,0,0,0,0,0,0,0,0,44.51903894845968,40.17136765837956,1661,10293,2842,3588,4075,9,7,3,0,1,2,0,0,0,0,1,0,0,0,1,0
595,myrealty,141806,215000.0,71.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2,0,1,0,0,0,0,1,0
596,myrealty,141805,239000.0,40.0,2.0,3.0,20.0,1.0,1,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,512,10014,4189,2259,4691,10,17,5,4,0,1,5,4,1,0,0,0,0,0,1,0
597,myrealty,141804,370000.0,126.0,4.0,10.0,14.0,3.0,1,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,2098,9864,6455,497,6211,12,10,0,1,0,0,3,1,1,0,0,0,0,0,1,0
598,myrealty,141785,410000.0,161.0,5.0,4.0,5.0,2.0,0,0,1,0,0,1,1,1,44.51808492499669,40.187096641397815,282,10714,4406,2352,5431,6,21,2,0,1,2,1,2,0,0,0,1,0,0,1,0
599,myrealty,141777,119000.0,71.0,3.0,5.0,14.0,1.0,0,0,1,0,0,0,1,0,44.499155086504345,40.19562050194883,1725,9667,6020,490,5750,7,3,1,2,0,0,2,0,0,0,1,0,1,0,0,0
