,source,webpage,success,error,skipped
716,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale/Margaryan+St/Achapnyak/Yerevan/136499,True,,
717,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/136496,True,,
718,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d111713,False,'DataFrame' object is not callable,
719,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/136384,True,,
720,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/136371,True,,
721,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Charents+St/Center/Yerevan/136351,True,,
722,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/A.+Khachatrian+St/Arabkir/Yerevan/136414,True,,
723,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Norq+5+St/Norq+Marash/Yerevan/136372,True,,
724,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Yekmalyan+St/Center/Yerevan/136270,True,,
725,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Koryun+St/Center/Yerevan/136180,True,,
726,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/136175,True,,
727,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/136173,True,,
728,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/K.+Ulnetsi+St/Qanaqer-Zeytun/Yerevan/136170,True,,
729,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Tsitsernakaberd+Highway/Center/Yerevan/136096,True,,
730,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Sevak+St/Qanaqer-Zeytun/Yerevan/136094,True,,
731,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Fuchik+St/Achapnyak/Yerevan/135918,True,,
732,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Teryan+St/Center/Yerevan/136000,True,,
733,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale/Azatutyan+Ave/Arabkir/Yerevan/135884,True,,
734,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale/M.Khorenatsi+St/Center/Yerevan/135870,True,,
735,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/135790,True,,
736,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Komitas+Ave/Arabkir/Yerevan/135789,True,,
737,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Buzand+St/Center/Yerevan/135775,True,,
738,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Sayat-Nova+Ave/Center/Yerevan/135773,True,,
739,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Davit+Anhaxt+St/Qanaqer-Zeytun/Yerevan/135860,True,,
740,myrealty,https://myrealty.am/en/6-bedroom/apartment-for-sale/Amiryan+St/Center/Yerevan/135704,True,,
741,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Sasna+Tsrer+St/Davtashen/Yerevan/136510,True,,
742,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Saryan+St/Center/Yerevan/135755,True,,
743,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hakobyan+St/Arabkir/Yerevan/136014,True,,
744,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Adonts+St/Arabkir/Yerevan/135626,True,,
745,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale/Mamikoniants+St/Arabkir/Yerevan/135620,True,,
746,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Adonts+St/Arabkir/Yerevan/135618,True,,
747,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Vazgen+Sargsyan+St/Center/Yerevan/135890,True,,
748,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/M%E2%80%A4+Melqonyan+str/Malatia-Sebastia/Yerevan/135556,True,,
749,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/M%E2%80%A4+Melqonyan+str/Malatia-Sebastia/Yerevan/135555,True,,
750,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/135519,True,,
751,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Hr.Kochar+St/Arabkir/Yerevan/137091,True,,
752,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Vardanants+St/Center/Yerevan/135586,True,,
753,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Komitas+Ave/Arabkir/Yerevan/135411,True,,
754,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tigran+Petrosyan+St/Davtashen/Yerevan/136022,True,,
755,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Adonts+St/Arabkir/Yerevan/135320,True,,
756,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Leningradyan+St/Achapnyak/Yerevan/135294,True,,
757,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Koghbatsi+St/Center/Yerevan/135253,True,,
758,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Vardanants+St/Center/Yerevan/135107,True,,
759,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Amiryan+St/Center/Yerevan/135085,True,,
760,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/135073,True,,
761,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Saryan+St/Center/Yerevan/135070,True,,
762,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d111754,True,,
763,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Baghramyan+av%28Arabkir%29/Arabkir/Yerevan/135062,True,,
764,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Nersisyan+dead+end/Qanaqer-Zeytun/Yerevan/135051,True,,
765,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/N.+Tigranyan+dead+end/Arabkir/Yerevan/136580,True,,
766,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Yekmalyan+St/Center/Yerevan/135010,True,,
767,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/A.+Khachatrian+St/Arabkir/Yerevan/134977,True,,
768,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Sundukyan+St/Arabkir/Yerevan/134948,True,,
769,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Adonts+St/Arabkir/Yerevan/134944,True,,
770,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/A.+Khachatrian+St/Arabkir/Yerevan/134934,True,,
771,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Paronyan+St/Center/Yerevan/134905,True,,
772,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Paronyan+St/Center/Yerevan/134902,True,,
773,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Ler.+Kamsar+St/Center/Yerevan/134815,True,,
774,myrealty,https://myrealty.am/en/5-bedroom/apartment-for-sale-in-new-construction/Tsitsernakaberd+Highway/Center/Yerevan/134809,True,,
775,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d113972,True,,
776,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d114804,True,,
777,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Nersisyan+dead+end/Qanaqer-Zeytun/Yerevan/134937,True,,
778,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Gogol+St/Qanaqer-Zeytun/Yerevan/134726,True,,
779,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Gogol+St/Qanaqer-Zeytun/Yerevan/134723,True,,
780,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Sundukyan+St/Arabkir/Yerevan/134673,True,,
781,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Griboedov+St/Arabkir/Yerevan/134669,True,,
782,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Paronyan+St/Center/Yerevan/134736,True,,
783,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Komitas+Ave/Arabkir/Yerevan/134627,True,,
784,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsovakal+Isakov+Ave/Center/Yerevan/136288,True,,
785,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/D.+Demirchyan+St/Center/Yerevan/137333,True,,
786,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/V.Papazyan+St/Arabkir/Yerevan/134601,True,,
787,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Keri+St/Arabkir/Yerevan/134468,True,,
788,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/E.+Qochar+St/Center/Yerevan/134465,True,,
789,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/E.+Qochar+St/Center/Yerevan/134464,True,,
790,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/134463,True,,
791,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Hr.Kochar+St/Arabkir/Yerevan/134462,True,,
792,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/D.+Demirchyan+St/Center/Yerevan/134415,True,,
793,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Mashtots+Ave/Center/Yerevan/134405,True,,
794,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Orbeli+Yeghbayrner+++St/Arabkir/Yerevan/134399,True,,
795,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d115389,True,,
796,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Sarmen+St/Center/Yerevan/134369,True,,
797,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Nersisyan+St/Qanaqer-Zeytun/Yerevan/136640,True,,
798,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Hanrapetutyan+St/Center/Yerevan/134332,True,,
799,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d115844,True,,
800,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hovsep+Emin+St/Arabkir/Yerevan/134331,True,,
801,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/137336,True,,
802,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d115972,True,,
803,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Davtashen+4+district/Davtashen/Yerevan/134287,True,,
804,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Davtashen+4+district/Davtashen/Yerevan/134252,True,,
805,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Mashtots+Ave/Center/Yerevan/134208,True,,
806,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d116267,True,,
807,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/D.+Demirchyan+St/Center/Yerevan/134198,True,,
808,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d116401,True,,
809,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-center-yerevan-d116798,True,,
810,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d117546,False,'BnakaranApartmentScraper' object has no attribute 'rooms',
811,bnakaran,https://www.bnakaran.com/en/apartment-for-rent-in-downtown-yerevan-d117568,True,,
812,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-center-yerevan-d117867,True,,
813,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-sale-in-downtown-yerevan-d80323,False,invalid literal for int() with base 10: '',
814,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d85015,True,,
815,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Shinararner+St/Achapnyak/Yerevan/134192,True,,
816,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/134189,True,,
817,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Adonts+St/Arabkir/Yerevan/134186,True,,
818,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Sevak+St/Qanaqer-Zeytun/Yerevan/134125,True,,
819,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/E.+Qochar+St/Center/Yerevan/134102,True,,
820,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Baghramyan+Ave+%28Kentron%29/Center/Yerevan/134099,True,,
821,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Arshakunyats+Ave/Center/Yerevan/133956,True,,
822,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Shirvanzade+St/Arabkir/Yerevan/133939,True,,
823,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Saryan+St/Center/Yerevan/133905,True,,
824,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Rostom+St/Center/Yerevan/133900,True,,
825,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Shahumyan+1+str/Malatia-Sebastia/Yerevan/133893,True,,
826,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/133891,True,,
827,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/M.Khorenatsi+St/Center/Yerevan/133907,True,,
828,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/N.+Tigranyan+dead+end/Arabkir/Yerevan/136392,True,,
829,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/133857,True,,
830,myrealty,https://myrealty.am/en/1-bedroom/apartment-for-sale/Kajaznuni+St/Center/Yerevan/133647,True,,
831,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Sarmen+St/Center/Yerevan/133557,True,,
832,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sundukyan+St/Arabkir/Yerevan/134556,True,,
833,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Khanjyan+St/Center/Yerevan/133521,True,,
834,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Sebastia+St/Malatia-Sebastia/Yerevan/134742,True,,
835,myrealty,https://myrealty.am/en/5-bedroom/apartment-for-sale/Kasyan+St/Arabkir/Yerevan/133507,True,,
836,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Mashtots+Ave/Center/Yerevan/133575,True,,
837,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tigran+Mets+Ave/Center/Yerevan/133376,True,,
838,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/133514,True,,
839,myrealty,https://myrealty.am/en/5-bedroom/apartment-for-sale/Aygedzor+St/Arabkir/Yerevan/133319,True,,
840,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Davtashen+4+district/Davtashen/Yerevan/133227,True,,
841,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Tigran+Petrosyan+St/Davtashen/Yerevan/133223,True,,
842,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Avan-Arinj+1+micro/Avan/Yerevan/135290,True,,
843,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d99286,True,,
844,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Avan-Arinj+2+micro/Avan/Yerevan/136018,True,,
845,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Hambardzumyan+St/Arabkir/Yerevan/132969,True,,
846,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mamikoniants+St/Arabkir/Yerevan/132782,True,,
847,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/M.Khorenatsi+St/Center/Yerevan/141121,True,,
848,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/V.Papazyan+St/Arabkir/Yerevan/132743,True,,
849,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Malkhasiants+St/Arabkir/Yerevan/132761,True,,
850,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Arxutyan+St/Arabkir/Yerevan/132714,True,,
851,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/N.+Zaryan+St/Arabkir/Yerevan/132655,True,,
852,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/133237,True,,
853,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/132609,True,,
854,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/A.Manukyan+St/Center/Yerevan/132575,True,,
855,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Bashinjaxyan+St/Achapnyak/Yerevan/132533,True,,
856,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-center-yerevan-d110582,True,,
857,myrealty,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/132492,True,,
858,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/132483,True,,
859,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Sebastia+St/Malatia-Sebastia/Yerevan/132535,True,,
860,bnakaran,https://www.bnakaran.com/en/apartment-in-new-building-for-rent-in-downtown-yerevan-d112016,True,'DataFrame' object is not callable,
861,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/135837,True,,
862,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Vardanants+St/Center/Yerevan/132417,True,,
863,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale/Vardanants+St/Center/Yerevan/132416,True,,
864,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Vardanants+St/Center/Yerevan/132445,True,,
865,myrealty,https://myrealty.am/en/7-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/132399,True,,
866,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Sevak+St/Qanaqer-Zeytun/Yerevan/132443,True,,
867,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Pushkin+St/Center/Yerevan/132345,True,,
868,myrealty,https://myrealty.am/en/5-bedroom/apartment-for-sale-in-new-construction/Arxutyan+St/Arabkir/Yerevan/132354,True,,
869,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Northern+%28Hyusisayin%29++Ave/Center/Yerevan/132332,True,,
870,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Vardanants+St/Center/Yerevan/132331,True,,
871,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Mikoyan+St/Davtashen/Yerevan/132318,True,,
872,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Rubinyants+St/Qanaqer-Zeytun/Yerevan/132288,True,,
873,myrealty,https://myrealty.am/en/5-bedroom/apartment-for-sale-in-new-construction/Pushkin+St/Center/Yerevan/132272,True,,
874,myrealty,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/132270,True,,
875,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Xanzadyan+St/Norq+Marash/Yerevan/132234,True,,
876,myrealty,https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Buzand+St/Center/Yerevan/132001,True,,
